provider,name,source
gibs,Landsat WELD CorrectedReflectance Bands743 Global Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Landsat WELD CorrectedReflectance Bands743 Global Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Landsat WELD CorrectedReflectance TrueColor Global Annual tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Landsat WELD CorrectedReflectance TrueColor Global Annual tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Landsat WELD CorrectedReflectance TrueColor Global Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Landsat WELD CorrectedReflectance TrueColor Global Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Landsat WELD NDVI Global Annual tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Landsat WELD NDVI Global Annual tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Landsat WELD NDVI Global Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Landsat WELD NDVI Global Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Last of the Wild 1995-2004 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Last of the Wild 1995-2004 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LECZ Urban Rural Extents Below 10m tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LECZ Urban Rural Extents Below 10m tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LIS High Resolution Full Climatology Combined Flash Rate Climatology tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LIS High Resolution Full Climatology Combined Flash Rate Climatology tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LIS High Resolution Full Climatology LIS Flash Rate Climatology tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LIS High Resolution Full Climatology LIS Flash Rate Climatology tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LIS High Resolution Full Climatology LIS Raw Flashes tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LIS High Resolution Full Climatology LIS Raw Flashes tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LIS High Resolution Full Climatology LIS Scaled Flashes tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LIS High Resolution Full Climatology LIS Scaled Flashes tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LIS ISS Flash Count tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LIS ISS Flash Count tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LIS ISS Flash Radiance tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LIS ISS Flash Radiance tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LIS TRMM Flash Radiance tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LIS TRMM Flash Radiance tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LIS Very High Resolution Lightning Daily Climatology LIS Mean Flash Rate tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LIS Very High Resolution Lightning Daily Climatology LIS Mean Flash Rate tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LIS Very High Resolution Lightning Full Climatology LIS Mean Flash Rate tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LIS Very High Resolution Lightning Full Climatology LIS Mean Flash Rate tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LIS Very High Resolution Lightning Monthly Climatology LIS Mean Flash Rate tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LIS Very High Resolution Lightning Monthly Climatology LIS Mean Flash Rate tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LIS Very High Resolution Lightning Seasonal Climatology LIS Mean Flash Rate tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LIS Very High Resolution Lightning Seasonal Climatology LIS Mean Flash Rate tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LPRM AMSR2 Downscaled Surface Soil Moisture C1 Band Day Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LPRM AMSR2 Downscaled Surface Soil Moisture C1 Band Day Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LPRM AMSR2 Downscaled Surface Soil Moisture C1 Band Night Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LPRM AMSR2 Downscaled Surface Soil Moisture C1 Band Night Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LPRM AMSR2 Surface Soil Moisture C1 Band Day Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LPRM AMSR2 Surface Soil Moisture C1 Band Day Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LPRM AMSR2 Surface Soil Moisture C1 Band Night Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LPRM AMSR2 Surface Soil Moisture C1 Band Night Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LPRM AMSRE Surface Soil Moisture C Band Day Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LPRM AMSRE Surface Soil Moisture C Band Day Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LPRM AMSRE Surface Soil Moisture C Band Night Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LPRM AMSRE Surface Soil Moisture C Band Night Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LPRM TMI Surface Soil Moisture X Band Day Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LPRM TMI Surface Soil Moisture X Band Day Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,LPRM TMI Surface Soil Moisture X Band Night Daily tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>LPRM TMI Surface Soil Moisture X Band Night Daily tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Mammal Richness Grids All Species 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Mammal Richness Grids All Species 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Mammal Richness Grids All Threats 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Mammal Richness Grids All Threats 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Mammal Richness Grids Critically Endangered Species 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Mammal Richness Grids Critically Endangered Species 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Mammal Richness Grids Endangered Species 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Mammal Richness Grids Endangered Species 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Mammal Richness Grids Vulnerable Species 2013 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Mammal Richness Grids Vulnerable Species 2013 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,Mangrove Forest Distribution 2000 tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>Mangrove Forest Distribution 2000 tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MEaSUREs Daily Landscape Freeze Thaw AMSRE tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MEaSUREs Daily Landscape Freeze Thaw AMSRE tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MEaSUREs Daily Landscape Freeze Thaw SSMI tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MEaSUREs Daily Landscape Freeze Thaw SSMI tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 2m Air Temperature Assimilated Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 2m Air Temperature Assimilated Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 2m Air Temperature Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 2m Air Temperature Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Aerosol Optical Depth Analysis Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Aerosol Optical Depth Analysis Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Air Temperature 250hPa Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Air Temperature 250hPa Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Carbon Monoxide Emission Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Carbon Monoxide Emission Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Convective Rainwater Source 700hPa Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Convective Rainwater Source 700hPa Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Dust Surface Mass Concentration Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Dust Surface Mass Concentration Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Dust Surface Mass Concentration PM25 Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Dust Surface Mass Concentration PM25 Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Evaporation from Turbulence Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Evaporation from Turbulence Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Evaporation Land Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Evaporation Land Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Incident Shortwave Over Land Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Incident Shortwave Over Land Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 ISCCP Cloud Albedo Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 ISCCP Cloud Albedo Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Open Water Latent Energy Flux Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Open Water Latent Energy Flux Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Ozone Mixing Ratio 50hPa Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Ozone Mixing Ratio 50hPa Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Precipitation Bias Corrected Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Precipitation Bias Corrected Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Relative Humidity After Moist 700hPa Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Relative Humidity After Moist 700hPa Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Snow Depth Over Glaciated Surface Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Snow Depth Over Glaciated Surface Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Snowfall Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Snowfall Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 SO2 Column Mass Density Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 SO2 Column Mass Density Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Soil Water Root Zone Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Soil Water Root Zone Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Surface Albedo Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Surface Albedo Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Surface Pressure Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Surface Pressure Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Surface Skin Temperature Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Surface Skin Temperature Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Surface Wind Speed Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Surface Wind Speed Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Total Aerosol Optical Thickness 550nm Extinction Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Total Aerosol Optical Thickness 550nm Extinction Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Total Aerosol Optical Thickness 550nm Scattering Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Total Aerosol Optical Thickness 550nm Scattering Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Total Dust Deposition Dry Wet Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Total Dust Deposition Dry Wet Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA2 Total Precipitable Water Vapor Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA2 Total Precipitable Water Vapor Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA Surface Pressure Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA Surface Pressure Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MERRA Surface Skin Temperature Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MERRA Surface Skin Temperature Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MISR Aerosol Optical Depth Avg Green Monthly tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MISR Aerosol Optical Depth Avg Green Monthly tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MISR AM1 Ellipsoid Radiance NGB AA tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MISR AM1 Ellipsoid Radiance NGB AA tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MISR AM1 Ellipsoid Radiance NGB AF tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MISR AM1 Ellipsoid Radiance NGB AF tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MISR AM1 Ellipsoid Radiance NGB AN tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MISR AM1 Ellipsoid Radiance NGB AN tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MISR AM1 Ellipsoid Radiance NGB BA tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MISR AM1 Ellipsoid Radiance NGB BA tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MISR AM1 Ellipsoid Radiance NGB BF tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MISR AM1 Ellipsoid Radiance NGB BF tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MISR AM1 Ellipsoid Radiance NGB CA tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MISR AM1 Ellipsoid Radiance NGB CA tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MISR AM1 Ellipsoid Radiance NGB CF tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MISR AM1 Ellipsoid Radiance NGB CF tileset</TiledGroupName></Service></GDAL_WMS>"
gibs,MISR AM1 Ellipsoid Radiance NGB DA tileset,"<GDAL_WMS><Service name=""TiledWMS""><ServerUrl>https://gibs.earthdata.nasa.gov/twms/epsg3857/best/twms.cgi?</ServerUrl><TiledGroupName>MISR AM1 Ellipsoid Radiance NGB DA tileset</TiledGroupName></Service></GDAL_WMS>"
